06:56:42 loading abstraction from abstraction/
06:56:42   loaded_streets=('flop', 'turn', 'river'), lru_max=2000000
06:56:42 warming preflop-tier cache (~6s)...
06:56:44 config: DeepCFRConfig(advantage_hidden=(256, 256, 256), policy_hidden=(256, 256, 256), activation='relu', layer_norm=True, learning_rate=0.001, optimizer='adam', grad_clip=1.0, batch_size=256, outer_iters=250, traversals_per_iter=400, train_steps_per_iter=200, policy_train_steps=4000, advantage_buffer_size=500000, policy_buffer_size=500000, cfr_weighting='linear', num_players_train=(6, 8, 9), seat_randomization=True, seed=2026, checkpoint_every=25, lbr_every=25)
06:56:44 training -> /Users/joshuatseppich/projects/decision-db/training/pilot/
07:32:56 [iter 58/250] 20.7s trav + 2.0s train (adv_buf=339714, policy_buf=500000, wall=36.2min, eta=119.8min)
07:33:32 [iter 59/250] 34.3s trav + 2.1s train (adv_buf=346487, policy_buf=500000, wall=36.8min, eta=119.1min)
07:34:10 [iter 60/250] 35.6s trav + 2.0s train (adv_buf=353433, policy_buf=500000, wall=37.4min, eta=118.5min)
07:34:40 [iter 61/250] 28.6s trav + 2.1s train (adv_buf=358190, policy_buf=500000, wall=37.9min, eta=117.5min)
07:35:16 [iter 62/250] 33.4s trav + 2.1s train (adv_buf=363277, policy_buf=500000, wall=38.5min, eta=116.8min)
07:35:51 [iter 63/250] 33.2s trav + 2.1s train (adv_buf=368924, policy_buf=500000, wall=39.1min, eta=116.1min)
07:36:27 [iter 64/250] 34.0s trav + 2.1s train (adv_buf=375610, policy_buf=500000, wall=39.7min, eta=115.4min)
07:36:54 [iter 65/250] 24.4s trav + 2.0s train (adv_buf=379704, policy_buf=500000, wall=40.2min, eta=114.3min)
07:37:33 [iter 66/250] 37.5s trav + 2.0s train (adv_buf=387337, policy_buf=500000, wall=40.8min, eta=113.8min)
07:38:04 [iter 67/250] 29.0s trav + 2.1s train (adv_buf=392742, policy_buf=500000, wall=41.3min, eta=112.9min)
07:38:32 [iter 68/250] 26.0s trav + 2.1s train (adv_buf=397155, policy_buf=500000, wall=41.8min, eta=111.9min)
07:39:04 [iter 69/250] 30.0s trav + 2.0s train (adv_buf=402763, policy_buf=500000, wall=42.3min, eta=111.0min)
07:39:43 [iter 70/250] 36.3s trav + 2.1s train (adv_buf=409973, policy_buf=500000, wall=43.0min, eta=110.5min)
07:40:30 [iter 71/250] 45.3s trav + 2.1s train (adv_buf=419490, policy_buf=500000, wall=43.8min, eta=110.3min)
07:41:16 [iter 72/250] 43.6s trav + 2.2s train (adv_buf=426803, policy_buf=500000, wall=44.5min, eta=110.1min)
07:42:01 [iter 73/250] 43.2s trav + 2.1s train (adv_buf=435866, policy_buf=500000, wall=45.3min, eta=109.8min)
07:42:33 [iter 74/250] 30.3s trav + 2.1s train (adv_buf=442236, policy_buf=500000, wall=45.8min, eta=109.0min)
07:43:18 [iter 75/250] 42.4s trav + 2.1s train (adv_buf=450192, policy_buf=500000, wall=46.6min, eta=108.6min)
07:43:21 [iter 75] checkpoint -> iter_0075.pt
07:43:52 [iter 76/250] 28.6s trav + 2.0s train (adv_buf=455032, policy_buf=500000, wall=47.1min, eta=107.9min)
07:44:29 [iter 77/250] 34.1s trav + 2.6s train (adv_buf=461063, policy_buf=500000, wall=47.7min, eta=107.3min)
07:45:11 [iter 78/250] 40.5s trav + 2.0s train (adv_buf=469218, policy_buf=500000, wall=48.4min, eta=106.8min)
07:45:36 [iter 79/250] 22.7s trav + 2.1s train (adv_buf=473413, policy_buf=500000, wall=48.9min, eta=105.8min)
07:46:22 [iter 80/250] 44.3s trav + 2.0s train (adv_buf=482006, policy_buf=500000, wall=49.6min, eta=105.5min)
07:47:05 [iter 81/250] 40.5s trav + 2.0s train (adv_buf=490780, policy_buf=500000, wall=50.3min, eta=105.0min)
07:47:36 [iter 82/250] 28.7s trav + 2.7s train (adv_buf=495754, policy_buf=500000, wall=50.9min, eta=104.2min)
07:48:08 [iter 83/250] 29.6s trav + 2.0s train (adv_buf=501534, policy_buf=500000, wall=51.4min, eta=103.4min)
07:48:51 [iter 84/250] 41.3s trav + 2.0s train (adv_buf=510040, policy_buf=500000, wall=52.1min, eta=103.0min)
07:49:22 [iter 85/250] 28.8s trav + 2.0s train (adv_buf=516068, policy_buf=500000, wall=52.6min, eta=102.2min)
07:49:55 [iter 86/250] 30.3s trav + 2.1s train (adv_buf=522191, policy_buf=500000, wall=53.2min, eta=101.4min)
07:50:37 [iter 87/250] 40.5s trav + 2.1s train (adv_buf=530656, policy_buf=500000, wall=53.9min, eta=100.9min)
07:51:26 [iter 88/250] 46.6s trav + 2.1s train (adv_buf=540645, policy_buf=500000, wall=54.7min, eta=100.7min)
07:52:01 [iter 89/250] 32.6s trav + 2.1s train (adv_buf=547248, policy_buf=500000, wall=55.3min, eta=100.0min)
07:52:34 [iter 90/250] 31.0s trav + 2.1s train (adv_buf=553579, policy_buf=500000, wall=55.8min, eta=99.2min)
07:53:12 [iter 91/250] 36.5s trav + 2.1s train (adv_buf=560712, policy_buf=500000, wall=56.5min, eta=98.7min)
07:54:10 [iter 92/250] 55.1s trav + 2.3s train (adv_buf=571429, policy_buf=500000, wall=57.4min, eta=98.6min)
07:54:53 [iter 93/250] 41.2s trav + 2.1s train (adv_buf=580467, policy_buf=500000, wall=58.1min, eta=98.2min)
07:55:21 [iter 94/250] 26.2s trav + 2.1s train (adv_buf=585551, policy_buf=500000, wall=58.6min, eta=97.3min)
07:56:20 [iter 95/250] 56.8s trav + 2.1s train (adv_buf=598411, policy_buf=500000, wall=59.6min, eta=97.2min)
07:57:01 [iter 96/250] 38.7s trav + 2.0s train (adv_buf=606457, policy_buf=500000, wall=60.3min, eta=96.7min)
07:57:42 [iter 97/250] 37.8s trav + 2.7s train (adv_buf=612663, policy_buf=500000, wall=61.0min, eta=96.1min)
